track_id,track_name,track_duration_ms,track_popularity,track_genres,album_id,album_name,album_release_date,album_label,artist_ids,artist_names,release_year,track_duration_sec,source_playlist_id,playlist_name,playlist_owner,user_id
5aaslssee5JdpshVHjmYF4,Angels - VIP Mix,176498,45,"['progressive trance', 'electronica', 'progressive house', 'edm', 'trance']",28EL6jbMWVVSq9nxFlpVwe,Angels (VIP Mix),2025-03-20,,"['0SfsnGyD8FpIN4U4WCkBZ5', '1ocnIbhFWM9bSPrd7Hu4zF', '2EOdORJgTiT4w2eLQk1IWE']","['Armin van Buuren', 'Punctual', 'EVALINA']",2025,176.498,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
6rN3SqgnQhbhu1KppNHOHH,Believe,190285,26,"['big room', 'cedm']",3Op19q1IWUWjOsjs4bHr4Y,Believe,2025-02-14,,"['2br4jMqV5zeEWuwZALYqw3', '1Ma2cokH15saLZiU2eKrdj']","['AndyG', 'Sam Noton']",2025,190.285,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
1F5V1FKrW9XcORftyNCawo,Acid 303,146250,11,"['edm', 'progressive house', 'big room']",0AVlblH1cQXcbCl2eignAf,Plastic EP,2025-03-21,,['10hGPIDZi33LRaYRIq3Bh4'],['Dimitri Vangelis & Wyman'],2025,146.25,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
4nOwB6BoAJ5YRyxKBu30fD,Sound of You,189341,55,"['progressive trance', 'drum and bass', 'electronica', 'progressive house', 'edm', 'trance']",5LGCpxJBGfy6j8bFdZ5WRX,Sound of You,2025-03-27,,"['0SfsnGyD8FpIN4U4WCkBZ5', '2SNg8nqwOHF1eZgRnL9zes']","['Armin van Buuren', 'Rob Swire']",2025,189.341,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
5hF06fEDwkYqgLKVmP6ORM,Hear Me Now,189374,30,"['edm', 'progressive house', 'big room']",03gBskbCZtmelHVKXDHIO9,Hear Me Now,2025-03-31,,['2jGvmFH6YE352p9LKmuB0y'],['Manse'],2025,189.374,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
3RtcmXL01TskCmEZ1He2rB,ALLNIGHT,156093,3,"['bass house', 'future house']",1Hb96CttJEa2Il3LVUw7by,ALLNIGHT,2025-03-26,,"['6heMlLFM6RDDHRz99uKMqS', '7I82CsIAyE2RTFwtP6gcrP']","['RetroVision', 'Guy Arthur']",2025,156.093,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
4G0SBK2JhSMgCendgjEOrO,Control,147272,24,"['bass house', 'electro house', 'future house']",687cDXMJZDnYMBVXBumoho,Control,2025-03-07,,"['6heMlLFM6RDDHRz99uKMqS', '3hBSz6Qu8teV6HPLpV0rB2']","['RetroVision', 'On Point']",2025,147.272,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
1Tc3d5Dy9W3dlZ6yi22Aph,The Underground,147500,39,"['electro house', 'edm', 'progressive house', 'big room']",6T9qtE0RP4nPe6eZsGMMu7,The Underground,2025-03-28,,"['1PFc84GHTYPL0G12JHh9Mc', '7us9kFadl2fztbHSvlNk6M']","['Dannic', 'Ryos']",2025,147.5,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
73QyKSNkoKkPd4KqvcLos7,Bad Jokes,213333,39,"['minimal techno', 'house', 'dance', 'big room', 'edm', 'melodic house', 'progressive house', 'tech house', 'melodic techno', 'techno', 'trance', 'indie dance']",38V1SjBIRIN2ZJtM4LowSp,Cool 'N Calm,2025-04-04,,"['2o5jDhtHVPhrJdv3cEQ99Z', '3NUcxMYt10f6cx567crDk2', '1iHLjX5K4nfcDZGj0Z2lkP']","['Tiësto', 'Rafael Cerato', 'Laherte']",2025,213.333,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
01sPlJlb2lXNe5w2IkpmvV,Samba De Janeiro - Dimitri Vegas & Like Mike Edit,144214,60,"['edm', 'electro', 'electronica', 'big room']",6jK1XRFzMkuGYn4iIweQ0M,Samba De Janeiro (Dimitri Vegas & Like Mike Edit),2025-04-04,,"['6xQvQwZQQuq9R3TdPNbcR8', '2CzPCLry0VHxB4JNva2du6', '73jBynjsVtofjRpdpRAJGk']","['Bassjackers', 'Bellini', 'Dimitri Vegas & Like Mike']",2025,144.214,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
6GiEvgq0lKlDWZoEwlBWvJ,Get Get Down,147656,42,"['edm', 'progressive house', 'big room', 'future house']",5dj7dMGSn3mW3AS3OoWxYd,Get Get Down,2025-04-11,,"['3IpvVrP3VLhruTmnququq7', '629Fs7UJp6tWqOYZi8t8ET']","['Mike Williams', 'Alpharock']",2025,147.656,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
4chU8mXKqVOgwtq5NWUL5r,Sanctuary,216888,59,"['edm', 'electronica', 'progressive house', 'big room']",1tXfc98LLrLiSVd4GRWgyr,Sanctuary,2025-04-11,,['6BrvowZBreEkXzJQMpL174'],['Hardwell'],2025,216.888,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
7KPcippmg9MvPzb3dzNpQW,Angels For Each Other,215076,68,"['bollywood', 'hindi pop', 'progressive house', 'electronica', 'edm', 'desi', 'bangla pop']",1bOANBDFMPylV75pmNK4l3,Angels For Each Other,2025-03-13,,"['60d24wfXkVzDSfLS6hyCjZ', '4YRxDV8wJFPHPTeXepOstw']","['Martin Garrix', 'Arijit Singh']",2025,215.076,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
02idqw4rcgbQwY9p5BGRrU,Tied Up Hearts,189375,11,"['slap house', 'progressive house', 'big room']",1IriK0TQbkjOWt20BTx8PF,For The Love Of Progressive EP 4.0,2025-04-11,,"['3SEvRe9dovIu5p0IUKJj30', '7rpwv8glIP5L0lD8UPNgtc', '6R2p1HQ7vmhCyLEH9ilRKJ', '4J7ascv32yT6yE75KRCktv']","['Maulik', 'Arlane', 'Larza', 'Jaime Deraz']",2025,189.375,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
3TzTIgdXJ6B0yL7SjSHR8v,Bidibodi Bidibu,171200,26,"['melbourne bounce', 'hardcore', 'big room', 'hardstyle']",1jITIkYkHJ99l9oK8Acv5b,Bidibodi Bidibu,2025-04-11,,"['1naX4fxuRaDFlj9tGfIUZk', '11ESC6KI0jpdML0CijeROt']","['Dr Phunk', 'Lockdown']",2025,171.2,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
0zYjllevbCpjeOI06v40bu,"Right Here, Right Now",152307,54,"['edm', 'slap house']",6yEtqmOfxybN4fSxPIAFsQ,"Right Here, Right Now",2025-04-25,,['6cEuCEZu7PAE9ZSzLLc2oQ'],['R3HAB'],2025,152.307,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
4YDZzhP5hc5V2ye28hl1AJ,Here To Stay,172608,30,"['progressive house', 'big room', 'hypertechno']",67WucKiYTMAlTFbql79aF3,Here To Stay,2025-04-25,,"['2Pfp9mATiuKRzCMLhfs3tB', '4nm9go7pQA1Miafw1p5hS5', '2OCSKB9Ayw2jwxxZhVnw4z']","['R3SPAWN', 'KMC', 'Alan Krevo']",2025,172.608,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
55gp7v87CYS1lxWQ5ho5nK,No Enemies (feat. Namasenda),160768,64,"['hyperpop', 'progressive house', 'edm']",7pvzIp85EdrRsBMN1SDW5p,No Enemies (feat. Namasenda),2025-04-24,,"['6hyMWrxGBsOx6sWcVj1DqP', '4FqPRilb0Ja0TKG3RS3y4s', '5T68nryXXOMNE2kVe61fKX']","['Sebastian Ingrosso', 'Steve Angello', 'Namasenda']",2025,160.768,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
2HJu1bxkubHZEXC8r6snXY,Surrender,144664,68,['edm'],5uIjazA5fZ88us2oc1zbBd,Surrender,2025-04-04,,"['4AVFqumd2ogHFlRbKIjp1t', '4EPJlUEBy49EX1wuFOvtjK']","['Alesso', 'Becky Hill']",2025,144.664,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
3Ffgz1prGwJuIeNiEvKO5h,Morumbi,185538,38,['future house'],5a9vexwClSZXqcMkWIfnZw,Morumbi,2025-04-11,,"['5wwneIFdawNgQ7GvKK29Z3', '2iwhenp5euZtZLmtK6cgbe']","['Lucas & Steve', 'Tocadisco']",2025,185.538,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
6hzFRAmTkuKDxZv6eWRhmd,PUSH,155259,37,"['electro house', 'edm', 'big room', 'bass house', 'future house']",6FXW0EwNYHejMIKUXWG0PT,PUSH,2025-03-21,,['2vUCVkeZjzDcaoX4gagHdV'],['Julian Jordan'],2025,155.259,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
2sAYITKPDWEWyIinEh6hSO,Cyanide,127999,38,"['trance', 'progressive trance', 'big room', 'future house']",2nEf8KkMp1TOfaQOYIm9yl,Cyanide,2025-04-04,,"['3ePCIHipMKD4n8IBXBYWSm', '3VcAPpkjFtd3Sj5fmqPQd1', '7mE37XRULrIzHfg9OWmIud']","['Mark Sixma', 'VIVID', 'Noubya']",2025,127.999,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
2WDTGOTHmpzkLKBae5NBUx,Never Forget You,184349,60,"['big room', 'edm']",7jogH009r3SWIcCj1Wt4Oh,Never Forget You,2025-03-21,,['4D75GcNG95ebPtNvoNVXhz'],['AFROJACK'],2025,184.349,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
6O9C366AxALXLITj98iYnF,Follow You,213750,45,['progressive house'],44xyr7mawnZIWOyP0jeI2L,Follow You,2025-04-25,,"['2RZVfmCJEK0AJ9JJ7Bphlu', '6OHd6Z5k9ZmBJ91oqeSpDG', '2tMGlOELT6IvxS5xZItMk3', '5kqznUQCaPyrVrEIKExiBT']","['Matt Pridgyn', 'Amél', 'Wesley Robertson', 'Thomas Mastin']",2025,213.75,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
68WDsBnCiywFfsPnUtZnrN,Dynamite (Light It Up),147697,34,"['progressive house', 'big room']",0Jg1zbgYWfznnEi6yoTdtU,Dynamite (Light It Up),2025-05-02,,"['1XLjkBxFokuDTlHt0mQkRe', '2Gy19A1Xs1NuIHND1dCh7p']","['Thomas Gold', 'OFFDATA']",2025,147.697,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
2a0Az8oSMkiZjOpWNzXICs,Live My Life,241920,54,"['progressive house', 'electro house', 'edm', 'big room', 'stutter house']",7C4dHLELP7ivO6HXeLltK3,Live My Life,2025-04-04,,"['3XINWZaloea97SIRiyTJxX', '5ChF3i92IPZHduM7jN3dpg', '1X2sRzO3K7Uvry9JWbG2iO']","['DubVision', 'Nicky Romero', 'Oaks']",2025,241.92,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
7yVNJe5EX5w4LurRRliPv8,Losing Your Mind,150222,38,"['future house', 'bass house']",5mlqyvX5BttbJDhdL96mqU,Lost & Found,2025-04-25,,"['0ClkclGbzsEY0aBtqq8MrB', '1bmreEelelihFX1WrddY6N']","['Vluarr', 'SA:D']",2025,150.222,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
11BtGhFCp0R6yRzB9grEKw,Bad,152142,53,"['edm', 'electronica', 'slap house', 'big room']",1F2ehGjO2DqYqrEDN6n7t9,Bad,2025-04-25,,"['2rTo8KIkBTFjQS7VvaKYQ4', '2wX6xSig4Rig5kZU6ePlWe']","['W&W', 'KSHMR']",2025,152.142,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
1NPmM6VERI6zEJOIoXBEuo,Freek Like Me,201600,55,"['edm', 'future house']",3w58vPtV09dITZTOIhjUz5,Freek Like Me,2025-04-25,,['1l2ekx5skC4gJH8djERwh1'],['Don Diablo'],2025,201.6,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
2VDGek9WSU4jMzaKPoFdiz,Shut Up - Nicky Romero Edit,228923,35,"['electro house', 'big room', 'progressive house', 'edm']",6xDbkZNGfGx5SOi0fbag3c,Shut Up (Nicky Romero Edit),2025-04-11,,"['2J80qXI4NHKpq5RT3xUF7V', '060FnJg6S5kH1FzOqLJePq', '5ChF3i92IPZHduM7jN3dpg']","['Third Party', 'Mark Roma', 'Nicky Romero']",2025,228.923,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
2iakEZOHqzJ7ret430eLry,Fader,145810,44,"['uk grime', 'grime']",2nb0Hxn7k8wv4R9c1jTlgM,Fader,2025-05-09,,"['2vVNxGBvKRQMWwI5c8KmYh', '0gusqTJKxtU1UTmNRMHZcv']","['Tujamo', 'Dizzee Rascal']",2025,145.81,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
5ndDgAqa9XNZsfdt6MVHIC,Freaking You Out,182968,56,"['tropical house', 'house']",4pYGTu5OMw0SAeW7uWIpM3,Freaking You Out,2025-05-02,,"['3t5xRXzsuZmMDkQzgOX35S', '4j5KBTO4tk7up54ZirNGvK', '5SfqIMwBJ7wD419vvb33mO']","['Robin Schulz', 'NERVO', 'KOPPY']",2025,182.968,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
5lI6cMKmok4edtVqYFWt1P,"More Than Anybody (feat. Izzy Bizu, Kenny G)",177094,55,"['smooth jazz', 'christmas']",2G57LyYDGdyVVgES3RAOo1,"More Than Anybody (feat. Izzy Bizu, Kenny G)",2025-05-02,,"['7DMveApC7UnC2NPfPvlHSU', '6b5YOgXIliAozdo49vUCJQ', '6I3M904Y9IwgDjrQ9pANiB']","['Cheat Codes', 'Izzy Bizu', 'Kenny G']",2025,177.094,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
1MqZPFtPl4JQ0x8GLr8uSA,Rising Rhythm,155757,30,"['progressive house', 'edm', 'big room', 'bass house', 'future house']",2etiscfrOObMtPZiwQpdnH,Rising Rhythm,2025-02-07,,"['5700ea7BYSV4Uv5qEPQDnx', '6aaMlV5Qz8DK66IWgwoUH8']","['Kohey', 'Revealed Recordings']",2025,155.757,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
4VpGI44vhjsFOne9lLM4rQ,Bring It Back,152812,36,"['tech house', 'latin house']",6lTBkA7UOTmSb0zS6wkWHL,Bring It Back,2025-05-09,,['0k52cXAjNIDjZOE1WDEV93'],['NOME.'],2025,152.812,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
4Y8PGabkHNMDRmlKSYh8qK,The Chase,147954,55,"['edm', 'slap house']",5koPzfr85wkv99rVjVKTXX,The Chase,2025-05-09,,['6cEuCEZu7PAE9ZSzLLc2oQ'],['R3HAB'],2025,147.954,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
3HrzJllAioIRBuKuM8RUyh,Real Shit,142451,46,"['hard techno', 'acid techno', 'techno', 'tekno', 'hypertechno']",6qeTCY2f2xYTwe2ECMtrOY,Real Shit,2025-05-02,,"['5Y1nFir8L9kJP7n1yZSeYb', '3oPI0nOC7MHooFy5qDsFrv', '1sDPjXJ8bNlkrzbNLR18AQ']","['Nicolas Julian', 'AIROD', 'AENJAY']",2025,142.451,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
3uv60hsPLvLKg6n5NJREY4,RATS,154571,39,"['dubstep', 'bass house']",2q4PLzYKgp72iPCyfXQp3p,RATS,2025-05-09,,"['3EXfNuPuR3OFEdlyoSutcG', '1bNd6DQP6ZstuJ2FsFQO6a']","['Sikdope', 'Belle Sisoski']",2025,154.571,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
4tdSojwmf4vNZMWS6HcQWb,Let's Ride Away,173217,74,['edm'],5VPw18vPykfaX5s3jiS0Ox,Avicii Forever,2025-05-16,,"['1vCWHaC5f2uS3yhpwWbIA6', '3bhu7P5PfngueRHiB9hjcx']","['Avicii', 'Elle King']",2025,173.217,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
5jRtRJNZuWMU7RCipIoNPh,Set Me Free,192626,44,"['melodic house', 'melodic techno', 'progressive house', 'techno']",146CH0SqStQUH3Ev5JXDXg,Set Me Free,2025-02-07,,"['5vr1GvUstxr6nwxniKqLOh', '71rqI5HtraA3qXBwatyG6e']","['Colyn', 'Innellea']",2025,192.626,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
2FpOtFdqaZ8rHIp9I259P5,Sinner,153250,34,"['edm', 'big room']",108e521BwMohqBSfRBD1qZ,Sinner,2025-04-18,,['4CrDEHL7ysNabeYvL3xjUX'],['Skytech'],2025,153.25,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
7Ilg5qLKT36DO1DWppYWM9,Good Time,154285,30,"['edm', 'big room']",2b5Ftivh30QyehvmgbTm6B,Good Time,2024-11-15,,['4CrDEHL7ysNabeYvL3xjUX'],['Skytech'],2024,154.285,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
5pQtpePzhRzuQ8Ip9F14xF,Something To Believe In,146953,45,"['electro house', 'edm', 'big room', 'bass house', 'future house']",2jNht2lxfGErHI0H4lC06A,Something To Believe In,2025-05-09,,['2vUCVkeZjzDcaoX4gagHdV'],['Julian Jordan'],2025,146.953,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
21bk4m2BIbuHZ6GKiPqFsG,The Final Countdown 2025,182343,72,"['glam metal', 'dance', 'edm']",6zFqyTMIN7FIz15ajOZPlC,The Final Countdown 2025,2025-05-09,,"['1Cs0zKBU1kc0i8ypK3B9ai', '5GYaRwCWwhU6SIQrQ5G3b7', '7Js6Lde8thlIHXggv2SCBz']","['David Guetta', 'Hypaton', 'Europe']",2025,182.343,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
1nkCQMUp7kWStxXg6I9xC8,All You've Got,151526,29,"['big room', 'hypertechno']",6GOfqKd8zZIvUwtWG1VQC7,All You've Got,2025-05-16,,"['4QdIbNe6CEKwlaucgaLnA2', '5700ea7BYSV4Uv5qEPQDnx', '0wKjPDWq0TtaxVl1M87sVf']","['Matt Dybal', 'Kohey', 'TRID3NT']",2025,151.526,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
3QLYpJeGjyLMIDj7roEphJ,Dream A Little Dream,176666,65,"['progressive trance', 'electronica', 'progressive house', 'edm', 'trance']",0zM0LsWsNxdXAkNCGpli9B,Dream A Little Dream,2025-04-25,,"['0SfsnGyD8FpIN4U4WCkBZ5', '4sW5R5XKTge9Vwv44p9p18']","['Armin van Buuren', 'Sam Gray']",2025,176.666,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
3YsG1EMppOjIJD067Keqjp,Psycho,186576,45,"['house', 'uk garage', 'future house', 'bassline', 'g-house', 'bass house']",4JyaETaIsWXgsfTcRl2gCS,Psycho,2025-05-16,,"['2XiiUuK68XNdHaHOAF5hnT', '6EqFMCnVGBRNmwPlk2f3Uc', '5EbB3qseTBegpJEACqHfHB']","['Curbi', 'AC Slater', 'BIG WETT']",2025,186.576,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
56910F0njZpraFPx9VVi7d,The Rhythm,135238,31,"['edm', 'big room']",4ivZ02pEqqMnFy04lMynU6,The Rhythm,2025-05-16,,['4CrDEHL7ysNabeYvL3xjUX'],['Skytech'],2025,135.238,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
6xmWDLQBuBjWBc0Ary6wUj,Until The Lights Go Out,191359,63,['edm'],6eTCjsz3UJzuGEHVpMXSRZ,Until The Lights Go Out,2025-05-16,,"['1xNmvlEiICkRlRGqlNFZ43', '5gp0qfvidEBit8aWKh18NA']","['Axwell', 'CARMA']",2025,191.359,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
7B63wgg84FQVdlxql4qou8,Energy,162480,20,"['progressive house', 'edm', 'big room', 'bass house', 'future house']",43PeZhaqo2ghpBMaJvnr5f,Energy,2025-05-23,,"['3Nc1RtEZe9VXTAjR8yZVdY', '6aaMlV5Qz8DK66IWgwoUH8']","['ZYNØX', 'Revealed Recordings']",2025,162.48,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
6FxSYM7dXGM1gZdcgXNSYo,Body and Mind,205970,30,"['future house', 'g-house', 'techno', 'bass house']",15IO4CZYQTVgzFxmRIfBDu,Body and Mind,2025-05-16,,"['0MMdZHo4Jeldyg5awD2w5V', '4XwPIngUXeKAjEWx6YJqW3']","['Eleganto', 'Silver Nova']",2025,205.97,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
46IsWuEwNXTxa3zwRVbU9E,Gimme The Love,182535,64,"['future house', 'progressive trance', 'electronica', 'progressive house', 'edm', 'big room', 'trance', 'bass house']",7HZcbRZVXZQnatYKsbUN9L,Gimme The Love,2025-05-23,,"['0SfsnGyD8FpIN4U4WCkBZ5', '5nFt7a5Du2MkdAr1KniXh7', '3znJOYi3CDM5ZQkbo6kmjd']","['Armin van Buuren', 'Seth Hills', 'Alessia Labate']",2025,182.535,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
0iozVuK3Q7gUPDENSFIzOh,Gemini,166153,39,"['future house', 'edm', 'bass house']",7hmuaX4utQQELTvPIovNUn,All Night & Gemini,2025-05-30,,"['0ClkclGbzsEY0aBtqq8MrB', '0RViEWnZO2VhmY4oI0PhF9']","['Vluarr', 'Mesto']",2025,166.153,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
2rRYMcpZVqQL8QOt6cS1QS,Music Is The Answer,223098,44,"['trance', 'psytrance', 'progressive trance']",3LQpe41wYPOfSNJuENZ8gW,Music Is The Answer,2025-05-23,,"['29zsVzEH33dD5QqxeL8dvy', '4dksllH87LsrZgin0ee2uc', '0SFwBkGokPRtTX212zO7xo']","['Vini Vici', 'Tristan', 'Avalon']",2025,223.098,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
0Y3O6YaucgEh52AQ0j2bT0,System Overload,139886,41,['big room'],0lL4FhbfVEO1u9V7fOwns4,System Overload,2025-05-23,,"['6fHUILCpBvfSHB48AEciPG', '69pPboQes8it3uCuKTF3l9']","['Castor & Pollux', 'Josh Le Tissier']",2025,139.886,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
6vM1GSndPtQk7AmqEmNAPH,MAD,199804,77,"['progressive house', 'electronica', 'edm']",6e3hxK9NnMP08e6GBC1WIV,MAD,2025-05-27,,"['60d24wfXkVzDSfLS6hyCjZ', '5JZ7CnR6gTvEMKX4g70Amv']","['Martin Garrix', 'Lauv']",2025,199.804,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
2kq8gahAXiofK9K3iEjNRg,Arcadia - VIVID Remix,165364,55,"['electronica', 'electro house', 'edm', 'progressive house', 'big room', 'melbourne bounce', 'future house']",3poVp7oQSIUdym2nmOv9yF,Arcadia (VIVID Remix),2025-05-30,,"['6BrvowZBreEkXzJQMpL174', '3QjbhhPrW6clls3VPRGkXu', '3VcAPpkjFtd3Sj5fmqPQd1', '4ugGMtXC28CVR5hlYJy9wV']","['Hardwell', 'Joey Dale', 'VIVID', 'Luciana']",2025,165.364,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
4jfB2EGWbtWzDoM696Ch6u,Ruins,160850,57,"['melodic house', 'house', 'future house']",13xj625T4hyjosgTEZBRLH,Ruins,2025-05-30,,"['5nki7yRhxgM509M5ADlN1p', '4dHGNdVhBxCJUyMk9dR727']","['Oliver Heldens', 'Julia Church']",2025,160.85,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
3lavILII3ATlOVcGZ1eun5,Loco - MureKian Remix,170595,21,"['big room', 'bass house']",5eBLIQXemRO6iocIVivWlI,Loco (MureKian Remix),2025-05-30,,"['4lWmv250WqWOnM0FKmHxiO', '4UhhnJQyqAsw82qwRNCU7R']","['NLW', 'MureKian']",2025,170.595,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
6DJc0UvXBsVJpvK3XwQgQq,Losing My Mind,178124,42,"['big room', 'melodic house', 'melodic techno', 'bass house', 'future house']",0R6E19xuHfcWBuUX5VC5rg,Losing My Mind,2025-06-06,,"['5nFt7a5Du2MkdAr1KniXh7', '6aW9vCCdBYNKQiXAztvGwQ']","['Seth Hills', 'DAMEN']",2025,178.124,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
1ymdX49SbJzb9DH1YAH8W7,Country Roads,190500,51,"['melbourne bounce', 'big room']",5sK3HgYCoqsTENWpG32hZV,Country Roads,2025-05-30,,"['0CbeG1224FS58EUx4tPevZ', '6w0JXd2nT27GXVTbsuQ2II']","['Timmy Trumpet', '3 Are Legend']",2025,190.5,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
28BZvLsaXAKGAfy7cucvRo,All Nighter,145153,35,"['tech house', 'latin house']",2LExouzWxTSOae5akA2lIm,All Nighter,2025-06-13,,['0k52cXAjNIDjZOE1WDEV93'],['NOME.'],2025,145.153,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
6WkwgLD8a7Dr8nnPRVe9BK,Rave Music,180461,52,"['italo dance', 'progressive house', 'electro house', 'edm', 'big room', 'slap house']",6bK6HqxQH4MLBdBScC3YRl,Rave Music,2025-06-06,,"['5ENS85nZShljwNgg4wFD7D', '5ChF3i92IPZHduM7jN3dpg']","['Gabry Ponte', 'Nicky Romero']",2025,180.461,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
414AiThcDCEw5KDrpouSlQ,Charged Up,123222,40,"['electronica', 'electro house', 'edm', 'big room', 'future house']",4HckeGUqZQrIUCOGbNJB30,Charged Up,2025-05-23,,['53YSn9tHwGJ6bq5P0gGoYo'],['Firebeatz'],2025,123.222,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
2AnEYHGbSmSlawzgRqtV9b,SOUND OF THE BASS,192816,32,[],6Z6mwSag5uvWx6IdXu0gIO,SOUND OF THE BASS,2025-05-30,,"['28gYOX8tw3wSJB4WYjnxmv', '73rIj6cxsFjSQv7Ar6OUby']","['MARQUS', 'NOTID']",2025,192.816,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
